ticker,time_published,news_date,price_date,Open,High,Low,Close,_1,title,summary,source,source_domain,overall_sentiment_score,overall_sentiment_label,event_label
AMZN,2025-03-27 03:44:36,2025-03-27,2025-03-26,205.83999633789062,206.00999450683594,199.92999267578125,201.1300048828125,264,Amazon Autos wants to sell used cars—here’s what it can’t screw up,"Amazon Autos is planning to expand its platform to include used car sales, building on its existing partnership with Hyundai for new car sales. The article highlights three critical non-negotiables for Amazon to succeed in this venture while aligning customer experience with dealer profitability: preserving dealer F&I profits, reinforcing the value of used car listings beyond just price, and minimizing dealer exposure to return policies. The success hinges on Amazon understanding and supporting the complex mechanics that make used car retailing profitable for dealerships.",Car Dealership Guy News,Car Dealership Guy News,0.20733,Somewhat-Bullish,Product Launch
AMZN,2025-03-26 03:06:46,2025-03-26,2025-03-25,203.60000610351562,206.2100067138672,203.22000122070312,205.7100067138672,265,Can Nuclear Energy Help Big Tech Meet Data Center Needs?,"The growing electricity demands of data centers, particularly due to AI, are leading Big Tech companies to consider nuclear energy, including small modular reactors (SMRs). While wind and solar are carbon-free, they don't provide the consistent power required, and natural gas, though quick and cheap, has carbon emissions. However, SMRs are expensive and take a long time to come online, posing challenges for utilities trying to meet this new demand while managing costs and timelines.",Morningstar,Morningstar,0.242641,Somewhat-Bullish,Other
AMZN,2025-03-25 06:10:00,2025-03-25,2025-03-24,200.0,203.63999938964844,199.9499969482422,203.25999450683594,266,Commanders' owner Josh Harris makes another impressive hire,"The Washington Commanders, under owner Josh Harris, have hired Andy VanHorn, a principal developer of Amazon's second headquarters, to lead the team's new stadium project. VanHorn, formerly of JBG Smith Properties, brings extensive experience in mixed-use development, including significant projects like Amazon HQ2 and Virginia Tech's innovation campus. This move highlights Harris's strategic approach to the franchise's real estate needs, contrasting with the previous ownership's handling of the stadium search.",Commanders Wire,Commanders Wire,0.154505,Somewhat-Bullish,Leadership Change
AMZN,2025-03-25 02:50:43,2025-03-25,2025-03-24,200.0,203.63999938964844,199.9499969482422,203.25999450683594,267,"Amazon, Tesla and 18 other US companies that bagged maximum H-1B visas in 2024","Amazon and Tesla, along with numerous other US companies, were among the top recipients of H-1B visa approvals in 2025, according to USCIS data. Amazon led with 9,265 approvals, followed by Cognizant and Google, while Indian IT giants like Infosys and TCS also secured a significant number of visas. These companies rely heavily on skilled foreign workers for specialized roles in technology, engineering, research, and development.",The Times of India,The Times of India,0.139519,Neutral,Other
AMZN,2025-03-25 02:33:18,2025-03-25,2025-03-24,200.0,203.63999938964844,199.9499969482422,203.25999450683594,268,"Amazon.com, Inc. (AMZN) Among the 10 Goldman Sachs Tech Stocks to Buy","Amazon.com, Inc. (AMZN) is listed among Goldman Sachs' top 10 tech stocks to buy, despite recent market volatility affecting the tech sector. The company reported strong financial results for 2024, with net sales growing 11% year-over-year, and plans significant capital expenditures in AI and AWS for 2025. Analysts maintain a bullish outlook on AMZN, with a consensus price target suggesting substantial upside potential.",Yahoo Finance,Yahoo Finance,0.377384,Bullish,Earnings
AMZN,2025-03-24 12:00:00,2025-03-24,2025-03-21,192.89999389648438,196.99000549316406,192.52000427246094,196.2100067138672,269,Equities in 2025: Embracing a Broader Landscape,"Goldman Sachs Asset Management foresees a broadening landscape of equity market opportunities for active investors in 2025, moving beyond the dominance of US mega-cap tech. The report highlights potential in small-cap companies, developed markets like Japan and Europe, and emerging markets such as India and specific sectors in China. Investors are encouraged to pursue diversified, active strategies and explore long-term themes like reshoring and increased energy demand.",Goldman Sachs Asset Management,Goldman Sachs Asset Management,0.018898,Neutral,Market Movement
AMZN,2025-03-21 12:09:31,2025-03-21,2025-03-20,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,270,The 10 best global wide-moat stocks of 2020,"This article reviews the top 10 best-performing global wide-moat stocks of 2020, all of which returned over 50%. While none are currently screaming buys, four are fairly valued and make good watchlist candidates. The article provides a brief overview of Veeva Systems, Taiwan Semiconductor Manufacturing, Amazon.com, and Tencent Holdings, highlighting their competitive advantages and future growth prospects according to Morningstar analysts.",Morningstar Australia,Morningstar Australia,0.464096,Bullish,Market Movement
AMZN,2025-03-21 03:44:17,2025-03-21,2025-03-20,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,271,How AWS opened the floodgates for modern day cloud computing,"In 2006, Amazon Web Services (AWS) launched its first service, Amazon S3, pioneering the concept of scalable, cost-effective data storage and effectively creating the cloud computing industry before the term even existed. Initially met with some skepticism, AWS rapidly grew, introducing services like EC2, and distinguishing itself through a first-mover advantage, a ""customer-obsession"" approach, and consistent price reductions. Today, AWS maintains market leadership but faces new challenges in the AI race, where competitors like Microsoft and Google have made significant investments, prompting AWS to focus on long-term AI innovation and in-house chip development.",IT Brew,IT Brew,0.368874,Bullish,Product Launch
AMZN,2025-03-20 03:33:29,2025-03-20,2025-03-19,193.3800048828125,195.97000122070312,191.9600067138672,195.5399932861328,272,MSCI World ETFs too volatile for you? Three investment alternatives,"This article explores alternatives to MSCI World ETFs for investors concerned about their volatility or heavy US stock concentration. It highlights three specific ETF options: MSCI World ex USA, MSCI World Equal Weighted, and MSCI USA ex Mega Cap Select, detailing their compositions and past performance. The piece also advises investors on maintaining a calm approach during market fluctuations, recommending against impulsive selling or excessive buying.",Yahoo Finance,Yahoo Finance,-0.104377,Neutral,Market Movement
MSFT,2025-04-01 00:00:00,2025-04-01,2025-03-31,372.5400085449219,377.07000732421875,367.239990234375,375.3900146484375,273,PIC makes investment decisions twice as fast using Microsoft 365 Copilot,"Public Investment Corporation (PIC), Africa’s largest asset management firm, significantly accelerated its investment decision-making process by integrating Microsoft 365 Copilot. This adoption has reduced the time for investment approvals from 12 to six months and drastically cut down the time spent on tasks like creating presentations and surveys. PIC achieved this through a structured change management strategy and is now looking to expand Copilot's use further across its organization.",Microsoft,Microsoft,0.401329,Bullish,Product Launch
MSFT,2025-03-31 10:51:42,2025-03-31,2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,274,UDOW ETF Holdings List — AMEX:UDOW,"This article provides a list of the UDOW ETF's holdings, also known as ProShares UltraPro Dow30. The holdings data is presented as of March 4, 2026, including the weight percentage, number of shares, and market value for each asset. Key holdings include ProShares GENIUS Money Market ETF, U.S. Dollar, Goldman Sachs Group, Inc., and various other prominent companies and treasury bills.",TradingView,TradingView,0.029163,Neutral,Market Movement
MSFT,2025-03-31 04:12:42,2025-03-31,2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,275,CXApp Inc. (Nasdaq:CXAI) Announces the Appointment of Terry Blanchard as Senior Vice President of Engineering,"CXApp Inc. (Nasdaq:CXAI) has announced the appointment of Terry Blanchard as Senior Vice President of Engineering. Blanchard, with over 30 years of engineering leadership experience from companies like Apple, WhatsApp, and NVIDIA, will lead CXAI's global engineering organization and drive the development of next-generation AI technologies for workplace experiences. This strategic hire aims to accelerate CXAI's product roadmap and technical strategy, focusing on creating advanced Agentic AI solutions.",ABC4 Utah,ABC4 Utah,0.323501,Somewhat-Bullish,Leadership Change
MSFT,2025-03-31 03:54:56,2025-03-31,2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,276,"We Energies proposes new rates for Microsoft, other data centers","We Energies is seeking approval for new electricity rates for Microsoft and other data centers in southeastern Wisconsin, which include a ""Very Large Customer Tariff"" and a ""Bespoke Resources Tariff."" These tariffs aim to provide data centers with efficient power while ensuring existing customers are not burdened with the costs of increased demand. The proposal ensures that large customers will pay for their own consumption and the infrastructure built to serve them, thereby protecting other residential and business customers.",BizTimes - Milwaukee Business News,BizTimes - Milwaukee Business News,0.221622,Somewhat-Bullish,Regulatory/Legal
MSFT,2025-03-31 03:12:31,2025-03-31,2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,277,"JLL transforms real estate with Azure AI Services, delivering a year’s worth of insights in a week","JLL has partnered with Microsoft and Databricks to use Azure AI Services, enabling it to transform real estate with data-driven insights. By implementing solutions like JLL Azara, the company helps clients to aggregate diverse data, cut costs, and make informed decisions, delivering a year's worth of insights in one week. This collaboration empowers commercial real estate clients with accessible, actionable intelligence, improving workplace performance and sustainability.",Microsoft,Microsoft,0.245877,Somewhat-Bullish,Product Launch
MSFT,2025-03-28 03:33:32,2025-03-28,2025-03-27,390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,278,SC Ventures & INSEAD: Introducing personalized corporate training with Azure OpenAI Service,"SC Ventures, in collaboration with INSEAD, developed Project Eduverse, an AI-driven platform leveraging Azure OpenAI Service to provide tailored corporate training. This platform addresses the challenges of upskilling an evolving workforce by offering secure, simulated learning experiences for critical conversations and skill refinement. Project Eduverse has been used in over 50 use cases, enhancing workforce readiness across various industries and functions.",Microsoft,Microsoft,0.448999,Bullish,Product Launch
MSFT,2025-03-28 03:33:31,2025-03-28,2025-03-27,390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,279,"""Toshiba Revitalization Plan"": Microsoft 365 Copilot deployed to 10,000 Employees","Toshiba Corporation has deployed Microsoft 365 Copilot to 10,000 employees as part of its ""Toshiba Revitalization Plan"" to boost productivity and creativity. The initiative aims to transform business processes and increase profit potential, with trials showing a reduction of 5.6 hours of work time per person per month. Toshiba is also developing a ""use case catalog"" and automatic recommendations based on Microsoft 365 and Viva Insights logs to maximize Copilot's adoption and effectiveness across various departments.",Microsoft,Microsoft,0.417362,Bullish,Product Launch
MSFT,2025-03-27 02:50:24,2025-03-27,2025-03-26,395.0,395.30999755859375,388.57000732421875,389.9700012207031,280,"CoreWeave prices IPO lower than expected, and its stock still sags on its debut before recovering","CoreWeave Inc.'s stock experienced a volatile debut, initially falling over 5% despite pricing its IPO lower than anticipated at $40, but later recovered to close 2.5% above its initial trade price. The cloud computing infrastructure company, which raised $1.5 billion, faced investor concerns regarding its reliance on two major customers, significant debt, and the capital-intensive nature of its business model. Despite attracting Nvidia as a major backer, many investors questioned CoreWeave's long-term sustainability and the broader macroeconomic climate's impact on IPO appetite.",SiliconANGLE,SiliconANGLE,-0.131777,Neutral,Market Movement
MSFT,2025-03-27 00:00:00,2025-03-27,2025-03-26,395.0,395.30999755859375,388.57000732421875,389.9700012207031,281,Accelerating Japan's growth with AI - Microsoft Stories Asia,"Microsoft is making a significant $2.9 billion investment in Japan to expand its cloud infrastructure and boost AI capabilities by 2025, including the introduction of Azure High Performance Computing with NVIDIA GPUs. This initiative aims to accelerate Japan's AI transformation across various industries, enhance cybersecurity, and equip millions with AI skills through new programs like ""CyberSmart AI"" and partnerships with academic institutions. The investment underscores Microsoft's commitment to supporting Japan's economic growth and innovation in the AI era.",Microsoft Source,Microsoft Source,0.36746,Bullish,Product Launch
MSFT,2025-03-26 03:04:19,2025-03-26,2025-03-25,393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,282,"Microsoft named a Leader in The Forrester Wave™: Customer Relationship Management, Q1 2025","Microsoft has been recognized as a Leader in The Forrester Wave™: Customer Relationship Management, Q1 2025, for its Dynamics 365 platform. The platform is lauded for its unified approach to sales, marketing, and service, driven by generative AI advancements like Copilot and AI agents. This recognition highlights Microsoft's commitment to providing an integrated, secure, and responsible AI-powered CRM solution that helps organizations meet evolving customer expectations and improve operational efficiency.",Microsoft,Microsoft,0.162742,Somewhat-Bullish,Product Launch
MSFT,2025-03-26 00:00:00,2025-03-26,2025-03-25,393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,283,"Microsoft Expands AI Collaboration with Korea, Empowering Innovation and Growth Across Key Industries","Microsoft is significantly expanding its AI collaboration with Korea, showcasing key industry innovations and accelerating AI transformation. The company unveiled new deep reasoning agents for Microsoft 365 Copilot, making their global debut in Korea, and reaffirmed its commitment to fostering innovation through partnerships with major Korean companies like KT Corporation, LG Electronics, and Hanwha QCells. Microsoft also emphasized responsible AI principles and launched an AI Skills Initiative to enhance AI literacy across various sectors in Korea.",Microsoft Source,Microsoft Source,0.265612,Somewhat-Bullish,Product Launch
MSFT,2025-03-25 13:21:00,2025-03-25,2025-03-24,395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,284,What a study at consumer giant P&G says about AI's potential impact on teamwork,"A new study conducted at Procter & Gamble reveals that AI significantly enhances both individual and team performance, particularly in brainstorming new product ideas. While AI-assisted individuals outperformed unassisted human teams, AI-assisted teams generated a higher number of ""exceptional"" ideas. The study suggests that AI should be viewed as a complement to human labor, fostering collaboration and encouraging more holistic problem-solving rather than merely a tool for automation and headcount reduction.",Fortune,Fortune,0.251578,Somewhat-Bullish,Other
MSFT,2025-03-25 11:19:00,2025-03-25,2025-03-24,395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,285,News | Developer plans thousands of apartments near Microsoft’s Redmond headquarters,"AvalonBay Communities has filed plans to develop 2,000 to 2,500 new multifamily units near Microsoft’s Redmond headquarters in Seattle. The project, named Avalon Redmond Tech Station, is located next to a newly opened light-rail station and aims to create a dense, walkable, urban community. This development is in response to Microsoft's consolidation of operations in Redmond and the anticipated strong demand for housing in the area.",CoStar,CoStar,0.306522,Somewhat-Bullish,Other
GOOGL,2025-03-31 03:06:30,2025-03-31,2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,286,"A few minutes with Jeff Bush, GM executive director of digital vehicle experience","Jeff Bush, GM's executive director of digital vehicle experience, shares insights from his career journey from Silicon Valley startups like Apple and Google to the automotive world. He discusses GM's commitment to electrification, his vision for over-the-air updates improving user experience, and the company's efforts to modernize its software and hardware stack. Bush emphasizes that GM offers engineers exciting challenges in shaping the future of mobility through safe, reliable, and enjoyable products.",General Motors,General Motors,0.233872,Somewhat-Bullish,Product Launch
GOOGL,2025-03-25 09:47:00,2025-03-25,2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,287,Google defeats part of US shareholder class action over digital ads,"A federal judge in San Francisco dismissed part of a shareholder class-action lawsuit against Alphabet's Google. The lawsuit accused Google of misleading investors about its digital advertising practices and user privacy. While the judge ruled that claims based on website statements lacked adequate support, she allowed a claim concerning a 2020 statement by CEO Sundar Pichai to Congress to proceed.",Reuters,Reuters,0.202565,Somewhat-Bullish,Regulatory/Legal
GOOGL,2025-03-25 06:02:00,2025-03-25,2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,288,"Cloud GIS Market Set for Strong Growth Outlook: Esri, Google, Pitney Bowes","The Cloud GIS market is projected to grow at a CAGR of 14.4% from 2025 to 2031, driven by increasing adoption of cloud computing, integration with AI and IoT, and growth in smart city initiatives. Key players in this market include Esri, Google, Hexagon AB, Autodesk, Trimble Inc., and Pitney Bowes. The market study highlights trends, drivers, and opportunities, emphasizing the shift towards scalable, on-demand geospatial solutions.",openPR.com,openPR.com,0.284776,Somewhat-Bullish,Market Movement
GOOGL,2025-03-25 03:55:22,2025-03-25,2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,289,Google’s landlord lists tech firm’s Venice campus for sale,"Net Lease Office Properties, a spin-off of W.P. Carey, is listing Google's Venice campus, known as the Binoculars Building, for sale through CBRE. The 78,578-square-foot property's triple-net-lease with Google is up for renewal in October 2030. This sale comes after W.P. Carey's 2023 decision to spin off 59 office properties, and follows Google's reversal on its L.A. office expansion last year.",The Real Deal,The Real Deal,0.054261,Neutral,Market Movement
GOOGL,2025-03-25 03:46:53,2025-03-25,2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,290,Youth mental health: Corpus Christi ISD seeks to join lawsuit against social media companies,"Corpus Christi ISD's board of trustees has voted to join an ongoing federal lawsuit against major social media companies, alleging that their platforms contribute to a youth mental health crisis and disrupt the learning environment. The district will only pay legal fees if the lawsuit results in a successful judgment or settlement, aligning with approximately 800 other school districts and 46 Texas school districts awaiting attorney general approval to participate. This action reflects growing concerns from health officials and educators, highlighting issues like addiction, bullying, and the need for increased mental health support in schools due to social media use.",Corpus Christi Caller-Times,Corpus Christi Caller-Times,-0.538278,Bearish,Regulatory/Legal
GOOGL,2025-03-25 03:04:53,2025-03-25,2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,291,"Google's $32B Deal Fuels Cybersecurity Boom: Bet on OKTA, FTNT Stocks","Google's $32 billion acquisition of cloud security firm Wiz signals a major shift in the cybersecurity landscape, highlighting the increasing importance of cloud and AI security. This deal positions cybersecurity companies like Okta (OKTA) and Fortinet (FTNT) for significant growth, as demand for identity security and AI-driven network protection rises. Both companies are rated Zacks Rank #2 (Buy), making them compelling investment opportunities amidst this industry boom.",Nasdaq,Nasdaq,0.225465,Somewhat-Bullish,Merger/Acquisition
GOOGL,2025-03-21 17:39:31,2025-03-21,2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,292,Quest Diagnostics Strikes Generative AI Partnership with Google Cloud,"Quest Diagnostics has partnered with Google Cloud to integrate generative AI capabilities into its services, aiming to enhance predictive population health analytics, customize physician reporting, and improve patient engagement. This collaboration will leverage Google Cloud's AI technologies, such as Google Agentspace, to generate personalized health insights, streamline access to comprehensive laboratory data for clinicians, and boost reporting efficiency through natural-language prompts. The initiative also seeks to uncover subtle patterns in data for faster diagnoses and personalized medicine.",MedCity News,MedCity News,0.578364,Bullish,Product Launch
GOOGL,2025-03-21 03:06:43,2025-03-21,2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,293,Alphabet COA Amie Thuener O’Toole Increases Stock Holdings,"Amie Thuener O’Toole, Alphabet Inc.'s Chief Accounting Officer, has increased her stock holdings through a recent dividend distribution. She received 53 Class C Google Stock Units (GSUs) as dividend-equivalent units (DEUs), which will vest gradually based on continued employment. Following this transaction, O’Toole directly holds a significant number of Class C GSUs and both Class A and Class C shares.",TechGraph,TechGraph,0.341381,Somewhat-Bullish,Leadership Change
GOOGL,2025-03-19 10:45:00,2025-03-19,2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,294,Google to set sail in 35-story downtown Austin tower near Lady Bird Lake this year,"Google has confirmed it will finally move into its 35-story sail-shaped tower in downtown Austin this year, after several delays due to the shift to remote and hybrid work environments. The company signed a lease for the entire building overlooking Lady Bird Lake six years ago, and real estate investment trust Cousins Property recently acquired the tower for over $520 million. This move is significant for the Austin office market, which has faced rising vacancy rates, indicating a bullish long-term outlook despite ongoing challenges.",Austin American-Statesman,Austin American-Statesman,0.226589,Somewhat-Bullish,Market Movement
GOOGL,2025-03-18 03:36:02,2025-03-18,2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,295,"NVIDIA, Alphabet and Google Collaborate on the Future of Agentic and Physical AI","NVIDIA, Alphabet, and Google are expanding their collaboration to advance AI, focusing on agentic AI, robotics, and broader accessibility of AI tools. Their joint efforts include optimizing open models like Gemma, developing advanced robotics capabilities through Intrinsic, and applying AI to drug discovery with Isomorphic Labs and grid optimization with X's Tapestry. Google Cloud will also adopt NVIDIA's latest Blackwell GPUs to power these research and production initiatives.",NVIDIA Newsroom,NVIDIA Newsroom,0.816964,Bullish,Product Launch
NVDA,2025-03-31 14:39:58,2025-03-31,2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,297,BOTZ ETF Holdings List — NASDAQ:BOTZ,"This article provides a detailed list of the holdings for the Global X Robotics & Artificial Intelligence ETF (BOTZ) as of March 17, 2026. It includes the symbol, weight percentage, number of shares, and market value for each of the top holdings, with companies like ABB Ltd., NVIDIA Corporation, and Intuitive Surgical, Inc. being prominent. The information is presented to give investors insights into the fund's composition.",TradingView,TradingView,0.100043,Neutral,Other
NVDA,2025-03-31 08:52:49,2025-03-31,2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,298,TOPT ETF Holdings List — AMEX:TOPT,"This article provides a detailed list of the holdings for the iShares Top 20 U.S. Stocks ETF (AMEX:TOPT) as of March 2, 2026. It shows the top companies by weight, including NVIDIA, Apple, Microsoft, Meta Platforms, and Berkshire Hathaway, along with their respective shares and market values. The ETF is composed of major U.S. corporations, offering insights into its investment strategy.",TradingView,TradingView,0.139408,Neutral,Market Movement
NVDA,2025-03-31 05:09:13,2025-03-31,2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,299,Hyperscale Data completes Nvidia GPU cluster installation,"Hyperscale Data has finished installing an Nvidia GPU cluster at its Michigan data center, intended for a new Silicon Valley-based cloud services provider. This move is part of the company's strategy to expand its infrastructure for growing computational demands, with plans to increase the Michigan data center's capacity from 28MW to 340MW. Hyperscale Data, formerly Ault Alliance, is pivoting entirely to AI and data centers, divesting non-data center assets.",Data Center Dynamics,Data Center Dynamics,0.152164,Somewhat-Bullish,Product Launch
NVDA,2025-03-31 02:52:50,2025-03-31,2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,300,NVDL ETF Holdings List — NASDAQ:NVDL,"This article provides the holdings list for the GraniteShares 2x Long NVDA Daily ETF (NVDL) as of March 2, 2026. The ETF's entire composition is in U.S. Dollar (USD), representing 100.00% of its weight with a market value of $4.21 billion. It details the fund's composition by symbol, weight, shares, and market value.",TradingView,TradingView,0.006146,Neutral,Other
NVDA,2025-03-28 00:00:00,2025-03-28,2025-03-27,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,302,CoreWeave Stock Treads Water After Scaled-Back IPO,"CoreWeave, an AI-focused cloud computing company, had a lukewarm IPO, with its stock ending the day at its IPO price of $40 per share, despite initial stumbling. The scaled-back IPO and initial trading performance raise questions about investor appetite for AI stocks amidst a broader tech slump and concerns about CoreWeave's concentrated sales and significant debt. The company's debut is seen as a litmus test for the AI market after Nvidia's recent decline.",Morningstar,Morningstar,-0.058539,Neutral,Market Movement
